model:  21
model depth: 10^{10}g/cc
relative accuracy in total stellar mass SMASS .1000000E-06
central grav.mass density [g/cc] .1000000E+16
stellar mass [g] .3685329E+34 stellr mass [M_{sun}]    0.185E+01
g14 - gravitational acceleration in 10^{14} cm/s^2 .2116947E+01
radius .1245748E+07
spatialKnotsNumber:   1143                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
 sigma = 0.700000E+00
The model does not account for superfluidity                                                                                                                                                            
#
    1143
       5
   time           timeInYear       radius         rho            temperature     capacity       conductivity       sources
   0.789333E+14   0.250130E+07   0.809538E+05   0.995702E+15    0.54920684E+04   0.142039E+16   0.119819E+29  -0.224366E-04  -0.418522E+24
   0.789333E+14   0.250130E+07   0.832284E+05   0.995441E+15    0.54914642E+04   0.142009E+16   0.119787E+29  -0.224258E-04  -0.475631E+24
   0.789333E+14   0.250130E+07   0.855743E+05   0.995195E+15    0.54908924E+04   0.141981E+16   0.119753E+29  -0.224157E-04   0.236020E+25
   0.789333E+14   0.250130E+07   0.879201E+05   0.994934E+15    0.54902866E+04   0.141950E+16   0.119718E+29  -0.224049E-04  -0.114648E+25
   0.789333E+14   0.250130E+07   0.902660E+05   0.994675E+15    0.54896839E+04   0.141920E+16   0.119683E+29  -0.223942E-04   0.137101E+25
   0.789333E+14   0.250130E+07   0.926842E+05   0.994368E+15    0.54889729E+04   0.141885E+16   0.119645E+29  -0.223816E-04  -0.228894E+25
   0.789333E+14   0.250130E+07   0.951747E+05   0.994078E+15    0.54882984E+04   0.141851E+16   0.119604E+29  -0.223697E-04   0.582462E+24
   0.789333E+14   0.250130E+07   0.976652E+05   0.993771E+15    0.54875860E+04   0.141816E+16   0.119564E+29  -0.223571E-04  -0.192933E+25
   0.789333E+14   0.250130E+07   0.100156E+06   0.993465E+15    0.54868768E+04   0.141780E+16   0.119523E+29  -0.223445E-04   0.154405E+25
   0.789333E+14   0.250130E+07   0.102720E+06   0.993107E+15    0.54860461E+04   0.141739E+16   0.119478E+29  -0.223298E-04  -0.349542E+24
   0.789333E+14   0.250130E+07   0.105357E+06   0.992767E+15    0.54852565E+04   0.141700E+16   0.119430E+29  -0.223158E-04   0.293622E+25
   0.789333E+14   0.250130E+07   0.107994E+06   0.992409E+15    0.54844246E+04   0.141658E+16   0.119383E+29  -0.223011E-04  -0.290260E+25
   0.789333E+14   0.250130E+07   0.110631E+06   0.992052E+15    0.54835961E+04   0.141617E+16   0.119335E+29  -0.222865E-04   0.308691E+25
   0.789333E+14   0.250130E+07   0.113343E+06   0.991636E+15    0.54826321E+04   0.141569E+16   0.119282E+29  -0.222695E-04  -0.868817E+24
   0.789333E+14   0.250130E+07   0.116128E+06   0.991241E+15    0.54817140E+04   0.141523E+16   0.119227E+29  -0.222533E-04   0.243826E+25
   0.789333E+14   0.250130E+07   0.118914E+06   0.990825E+15    0.54807489E+04   0.141475E+16   0.119172E+29  -0.222363E-04  -0.156449E+25
   0.789333E+14   0.250130E+07   0.121700E+06   0.990410E+15    0.54797877E+04   0.141428E+16   0.119116E+29  -0.222193E-04   0.161582E+25
   0.789333E+14   0.250130E+07   0.124561E+06   0.989931E+15    0.54786758E+04   0.141372E+16   0.119056E+29  -0.221997E-04   0.358010E+25
   0.789333E+14   0.250130E+07   0.127497E+06   0.989474E+15    0.54776150E+04   0.141320E+16   0.118992E+29  -0.221811E-04  -0.657050E+24
   0.789333E+14   0.250130E+07   0.130433E+06   0.988994E+15    0.54765024E+04   0.141264E+16   0.118929E+29  -0.221615E-04  -0.244541E+25
   0.789333E+14   0.250130E+07   0.133369E+06   0.988516E+15    0.54753939E+04   0.141209E+16   0.118864E+29  -0.221420E-04   0.615391E+25
   0.789333E+14   0.250130E+07   0.136381E+06   0.987966E+15    0.54741189E+04   0.141146E+16   0.118794E+29  -0.221196E-04   0.334464E+24
   0.789333E+14   0.250130E+07   0.139469E+06   0.987441E+15    0.54729005E+04   0.141085E+16   0.118721E+29  -0.220982E-04   0.653826E+24
   0.789333E+14   0.250130E+07   0.142557E+06   0.986891E+15    0.54716252E+04   0.141022E+16   0.118648E+29  -0.220759E-04   0.318831E+25
   0.789333E+14   0.250130E+07   0.145645E+06   0.986343E+15    0.54703542E+04   0.140959E+16   0.118574E+29  -0.220536E-04   0.629366E+25
   0.789333E+14   0.250130E+07   0.148809E+06   0.985716E+15    0.54689000E+04   0.140887E+16   0.118494E+29  -0.220281E-04  -0.141672E+25
   0.789333E+14   0.250130E+07   0.152051E+06   0.985115E+15    0.54675083E+04   0.140818E+16   0.118411E+29  -0.220038E-04  -0.259770E+25
   0.789333E+14   0.250130E+07   0.155293E+06   0.984488E+15    0.54660542E+04   0.140745E+16   0.118328E+29  -0.219784E-04   0.478272E+25
   0.789333E+14   0.250130E+07   0.158534E+06   0.983863E+15    0.54646049E+04   0.140674E+16   0.118243E+29  -0.219531E-04   0.582168E+25
   0.789333E+14   0.250130E+07   0.161853E+06   0.983151E+15    0.54629548E+04   0.140592E+16   0.118152E+29  -0.219243E-04  -0.126253E+25
   0.789333E+14   0.250130E+07   0.165249E+06   0.982468E+15    0.54613733E+04   0.140513E+16   0.118058E+29  -0.218968E-04  -0.748572E+24
   0.789333E+14   0.250130E+07   0.168646E+06   0.981756E+15    0.54597239E+04   0.140432E+16   0.117963E+29  -0.218681E-04   0.193809E+25
   0.789333E+14   0.250130E+07   0.172042E+06   0.981046E+15    0.54580795E+04   0.140350E+16   0.117867E+29  -0.218395E-04   0.374023E+25
   0.789333E+14   0.250130E+07   0.175517E+06   0.980242E+15    0.54562161E+04   0.140258E+16   0.117764E+29  -0.218071E-04   0.520199E+25
   0.789333E+14   0.250130E+07   0.179069E+06   0.979470E+15    0.54544277E+04   0.140169E+16   0.117657E+29  -0.217761E-04   0.804671E+25
   0.789333E+14   0.250130E+07   0.182622E+06   0.978665E+15    0.54525655E+04   0.140077E+16   0.117550E+29  -0.217438E-04   0.341226E+25
   0.789333E+14   0.250130E+07   0.186174E+06   0.977864E+15    0.54507087E+04   0.139985E+16   0.117441E+29  -0.217117E-04  -0.910462E+24
   0.789333E+14   0.250130E+07   0.189806E+06   0.976959E+15    0.54486140E+04   0.139882E+16   0.117325E+29  -0.216755E-04  -0.574755E+24
   0.789333E+14   0.250130E+07   0.193516E+06   0.976089E+15    0.54466009E+04   0.139782E+16   0.117204E+29  -0.216408E-04   0.430673E+25
   0.789333E+14   0.250130E+07   0.197225E+06   0.975185E+15    0.54445081E+04   0.139679E+16   0.117084E+29  -0.216047E-04   0.135619E+25
   0.789333E+14   0.250130E+07   0.200935E+06   0.974283E+15    0.54424210E+04   0.139576E+16   0.116961E+29  -0.215688E-04   0.620113E+25
   0.789333E+14   0.250130E+07   0.204724E+06   0.973269E+15    0.54400764E+04   0.139460E+16   0.116831E+29  -0.215285E-04   0.668130E+25
   0.789333E+14   0.250130E+07   0.208592E+06   0.972294E+15    0.54378204E+04   0.139349E+16   0.116696E+29  -0.214898E-04   0.854830E+25
   0.789333E+14   0.250130E+07   0.212461E+06   0.971281E+15    0.54354784E+04   0.139233E+16   0.116560E+29  -0.214496E-04  -0.190069E+25
   0.789333E+14   0.250130E+07   0.216329E+06   0.970271E+15    0.54331426E+04   0.139118E+16   0.116423E+29  -0.214097E-04   0.388201E+25
   0.789333E+14   0.250130E+07   0.220277E+06   0.969141E+15    0.54305290E+04   0.138989E+16   0.116277E+29  -0.213650E-04  -0.957266E+24
   0.789333E+14   0.250130E+07   0.224304E+06   0.968052E+15    0.54280112E+04   0.138865E+16   0.116126E+29  -0.213221E-04   0.835627E+25
   0.789333E+14   0.250130E+07   0.228331E+06   0.966922E+15    0.54254012E+04   0.138737E+16   0.115975E+29  -0.212776E-04   0.938415E+25
   0.789333E+14   0.250130E+07   0.232359E+06   0.965795E+15    0.54227978E+04   0.138609E+16   0.115822E+29  -0.212334E-04   0.622611E+25
   0.789333E+14   0.250130E+07   0.236466E+06   0.964539E+15    0.54198958E+04   0.138466E+16   0.115659E+29  -0.211841E-04   0.249172E+25
   0.789333E+14   0.250130E+07   0.240653E+06   0.963327E+15    0.54170971E+04   0.138329E+16   0.115491E+29  -0.211367E-04   0.111128E+26
   0.789333E+14   0.250130E+07   0.244840E+06   0.962073E+15    0.54141998E+04   0.138186E+16   0.115323E+29  -0.210878E-04  -0.155339E+25
   0.789333E+14   0.250130E+07   0.249028E+06   0.960821E+15    0.54113095E+04   0.138045E+16   0.115153E+29  -0.210390E-04   0.132950E+26
   0.789333E+14   0.250130E+07   0.253295E+06   0.959430E+15    0.54080994E+04   0.137887E+16   0.114972E+29  -0.209849E-04   0.273622E+25
   0.789333E+14   0.250130E+07   0.257643E+06   0.958087E+15    0.54050003E+04   0.137735E+16   0.114786E+29  -0.209329E-04   0.796774E+25
   0.789333E+14   0.250130E+07   0.261991E+06   0.956698E+15    0.54017961E+04   0.137578E+16   0.114600E+29  -0.208791E-04   0.177926E+25
   0.789333E+14   0.250130E+07   0.266339E+06   0.955311E+15    0.53985994E+04   0.137422E+16   0.114410E+29  -0.208256E-04   0.126324E+26
   0.789333E+14   0.250130E+07   0.270767E+06   0.953777E+15    0.53950614E+04   0.137249E+16   0.114211E+29  -0.207666E-04   0.135275E+26
   0.789333E+14   0.250130E+07   0.275276E+06   0.952293E+15    0.53916422E+04   0.137082E+16   0.114005E+29  -0.207096E-04  -0.735166E+25
   0.789333E+14   0.250130E+07   0.279785E+06   0.950761E+15    0.53881114E+04   0.136909E+16   0.113799E+29  -0.206509E-04   0.568675E+25
   0.789333E+14   0.250130E+07   0.284293E+06   0.949232E+15    0.53845887E+04   0.136737E+16   0.113590E+29  -0.205925E-04   0.356508E+25
   0.789333E+14   0.250130E+07   0.288883E+06   0.947544E+15    0.53807027E+04   0.136548E+16   0.113371E+29  -0.205282E-04   0.876516E+25
   0.789333E+14   0.250130E+07   0.293553E+06   0.945911E+15    0.53769437E+04   0.136365E+16   0.113144E+29  -0.204662E-04  -0.101679E+26
   0.789333E+14   0.250130E+07   0.298224E+06   0.944227E+15    0.53730666E+04   0.136176E+16   0.112917E+29  -0.204024E-04   0.147800E+26
   0.789333E+14   0.250130E+07   0.302894E+06   0.942545E+15    0.53691981E+04   0.135988E+16   0.112687E+29  -0.203388E-04  -0.824058E+24
   0.789333E+14   0.250130E+07   0.307646E+06   0.940695E+15    0.53649442E+04   0.135781E+16   0.112445E+29  -0.202692E-04   0.136730E+26
   0.789333E+14   0.250130E+07   0.312478E+06   0.938904E+15    0.53608256E+04   0.135581E+16   0.112196E+29  -0.107503E-04  -0.300108E+25
   0.789333E+14   0.250130E+07   0.317310E+06   0.937057E+15    0.53565825E+04   0.135375E+16   0.111947E+29  -0.107152E-04   0.838361E+25
   0.789333E+14   0.250130E+07   0.322142E+06   0.935214E+15    0.53523486E+04   0.135170E+16   0.111694E+29  -0.106803E-04  -0.405970E+25
   0.789333E+14   0.250130E+07   0.327056E+06   0.933193E+15    0.53477070E+04   0.134946E+16   0.111430E+29  -0.106422E-04   0.172548E+26
   0.789333E+14   0.250130E+07   0.332050E+06   0.931233E+15    0.53432092E+04   0.134728E+16   0.111157E+29  -0.106054E-04  -0.369628E+24
   0.789333E+14   0.250130E+07   0.337045E+06   0.929216E+15    0.53385806E+04   0.134504E+16   0.110884E+29  -0.105676E-04   0.100860E+26
   0.789333E+14   0.250130E+07   0.342039E+06   0.927202E+15    0.53339618E+04   0.134281E+16   0.110608E+29  -0.105300E-04   0.149859E+26
   0.789333E+14   0.250130E+07   0.347115E+06   0.924999E+15    0.53289128E+04   0.134038E+16   0.110319E+29  -0.104890E-04  -0.264401E+25
   0.789333E+14   0.250130E+07   0.352272E+06   0.922862E+15    0.53240163E+04   0.133802E+16   0.110021E+29  -0.104494E-04   0.184967E+26
   0.789333E+14   0.250130E+07   0.357430E+06   0.920664E+15    0.53189830E+04   0.133560E+16   0.109723E+29  -0.104089E-04  -0.813928E+25
   0.789333E+14   0.250130E+07   0.362587E+06   0.918470E+15    0.53139602E+04   0.133319E+16   0.109421E+29  -0.103686E-04   0.180458E+26
   0.789333E+14   0.250130E+07   0.367825E+06   0.916076E+15    0.53084844E+04   0.133056E+16   0.109106E+29  -0.103248E-04  -0.169321E+25
   0.789333E+14   0.250130E+07   0.373146E+06   0.913752E+15    0.53031702E+04   0.132801E+16   0.108782E+29  -0.102824E-04   0.528215E+24
   0.789333E+14   0.250130E+07   0.378466E+06   0.911364E+15    0.52977132E+04   0.132540E+16   0.108458E+29  -0.102391E-04   0.911622E+25
   0.789333E+14   0.250130E+07   0.383786E+06   0.908980E+15    0.52922677E+04   0.132280E+16   0.108130E+29  -0.101960E-04   0.946351E+25
   0.789333E+14   0.250130E+07   0.389188E+06   0.906386E+15    0.52863459E+04   0.131997E+16   0.107787E+29  -0.101494E-04   0.172608E+26
   0.789333E+14   0.250130E+07   0.394672E+06   0.903865E+15    0.52805953E+04   0.131723E+16   0.107435E+29  -0.101042E-04  -0.396305E+25
   0.789333E+14   0.250130E+07   0.400156E+06   0.901278E+15    0.52746962E+04   0.131442E+16   0.107083E+29  -0.100581E-04  -0.195643E+25
   0.789333E+14   0.250130E+07   0.405640E+06   0.898694E+15    0.52688095E+04   0.131162E+16   0.106726E+29  -0.100123E-04   0.200847E+25
   0.789333E+14   0.250130E+07   0.411206E+06   0.895889E+15    0.52624230E+04   0.130859E+16   0.106355E+29  -0.996285E-05   0.140362E+26
   0.789333E+14   0.250130E+07   0.416855E+06   0.893162E+15    0.52562177E+04   0.130565E+16   0.105973E+29  -0.991498E-05   0.179289E+25
   0.789333E+14   0.250130E+07   0.422503E+06   0.890365E+15    0.52498584E+04   0.130264E+16   0.105592E+29  -0.986614E-05   0.126092E+26
   0.789333E+14   0.250130E+07   0.428152E+06   0.887572E+15    0.52435128E+04   0.129964E+16   0.105206E+29  -0.981762E-05  -0.283392E+25
   0.789333E+14   0.250130E+07   0.433883E+06   0.884547E+15    0.52366430E+04   0.129640E+16   0.104804E+29  -0.976535E-05   0.172260E+26
   0.789333E+14   0.250130E+07   0.439697E+06   0.881603E+15    0.52299650E+04   0.129325E+16   0.104391E+29  -0.971477E-05  -0.719906E+24
   0.789333E+14   0.250130E+07   0.445512E+06   0.878587E+15    0.52231281E+04   0.129004E+16   0.103979E+29  -0.966325E-05   0.170635E+25
   0.789333E+14   0.250130E+07   0.451326E+06   0.875575E+15    0.52163060E+04   0.128684E+16   0.103562E+29  -0.961208E-05   0.184263E+26
   0.789333E+14   0.250130E+07   0.457224E+06   0.872318E+15    0.52089344E+04   0.128338E+16   0.103128E+29  -0.955708E-05  -0.231772E+25
   0.789333E+14   0.250130E+07   0.463206E+06   0.869148E+15    0.52017663E+04   0.128003E+16   0.102682E+29  -0.950387E-05  -0.241155E+25
   0.789333E+14   0.250130E+07   0.469187E+06   0.865902E+15    0.51944344E+04   0.127661E+16   0.102238E+29  -0.944973E-05   0.489719E+25
   0.789333E+14   0.250130E+07   0.475169E+06   0.862661E+15    0.51871190E+04   0.127320E+16   0.101788E+29  -0.939600E-05   0.852774E+25
   0.789333E+14   0.250130E+07   0.481236E+06   0.859160E+15    0.51792269E+04   0.126953E+16   0.101320E+29  -0.933835E-05   0.215749E+26
   0.789333E+14   0.250130E+07   0.487388E+06   0.855752E+15    0.51715511E+04   0.126597E+16   0.100840E+29  -0.928260E-05  -0.284248E+26
   0.789333E+14   0.250130E+07   0.493540E+06   0.852266E+15    0.51637073E+04   0.126234E+16   0.100361E+29  -0.922595E-05   0.382837E+26
   0.789333E+14   0.250130E+07   0.499691E+06   0.848785E+15    0.51558817E+04   0.125873E+16   0.998771E+28  -0.916976E-05  -0.215268E+26
   0.789333E+14   0.250130E+07   0.505930E+06   0.845029E+15    0.51474498E+04   0.125484E+16   0.993738E+28  -0.910957E-05  -0.985658E+25
   0.789333E+14   0.250130E+07   0.512255E+06   0.841372E+15    0.51392487E+04   0.125107E+16   0.988579E+28  -0.905139E-05   0.287599E+26
   0.789333E+14   0.250130E+07   0.518581E+06   0.837634E+15    0.51308758E+04   0.124723E+16   0.983429E+28  -0.899236E-05  -0.131408E+26
   0.789333E+14   0.250130E+07   0.524906E+06   0.833900E+15    0.51225232E+04   0.124341E+16   0.978223E+28  -0.893384E-05  -0.192940E+26
   0.789333E+14   0.250130E+07   0.531321E+06   0.829875E+15    0.51135307E+04   0.123930E+16   0.972813E+28  -0.887124E-05   0.124294E+26
   0.789333E+14   0.250130E+07   0.537825E+06   0.825956E+15    0.51047861E+04   0.123532E+16   0.967271E+28  -0.881077E-05   0.903681E+25
   0.789333E+14   0.250130E+07   0.544329E+06   0.821953E+15    0.50958662E+04   0.123127E+16   0.961740E+28  -0.874950E-05   0.315757E+26
   0.789333E+14   0.250130E+07   0.550833E+06   0.817954E+15    0.50869691E+04   0.122724E+16   0.956149E+28  -0.239069E-21  -0.217124E+26
   0.789333E+14   0.250130E+07   0.557430E+06   0.813644E+15    0.50773925E+04   0.122291E+16   0.950341E+28  -0.237570E-21   0.178857E+26
   0.789333E+14   0.250130E+07   0.564120E+06   0.809448E+15    0.50680845E+04   0.121872E+16   0.944390E+28  -0.236127E-21   0.462382E+25
   0.789333E+14   0.250130E+07   0.570810E+06   0.805165E+15    0.50585982E+04   0.121446E+16   0.938454E+28  -0.234669E-21   0.157902E+25
   0.789333E+14   0.250130E+07   0.577500E+06   0.800887E+15    0.50491376E+04   0.121022E+16   0.932457E+28  -0.233228E-21  -0.264742E+26
   0.789333E+14   0.250130E+07   0.584288E+06   0.796271E+15    0.50389491E+04   0.120567E+16   0.926221E+28  -0.231692E-21   0.326954E+26
   0.789333E+14   0.250130E+07   0.591174E+06   0.791781E+15    0.50290550E+04   0.120127E+16   0.919833E+28  -0.230214E-21   0.318041E+26
   0.789333E+14   0.250130E+07   0.598060E+06   0.787200E+15    0.50189797E+04   0.119680E+16   0.913464E+28  -0.228725E-21  -0.931301E+25
   0.789333E+14   0.250130E+07   0.604946E+06   0.782624E+15    0.50089338E+04   0.119236E+16   0.907030E+28  -0.227255E-21   0.312987E+25
   0.789333E+14   0.250130E+07   0.611938E+06   0.777679E+15    0.49980977E+04   0.118758E+16   0.900334E+28  -0.225687E-21   0.163005E+26
   0.789333E+14   0.250130E+07   0.619034E+06   0.772872E+15    0.49875894E+04   0.118297E+16   0.893470E+28  -0.224183E-21   0.614207E+25
   0.789333E+14   0.250130E+07   0.626131E+06   0.767972E+15    0.49768973E+04   0.117829E+16   0.886633E+28  -0.222670E-21  -0.106267E+25
   0.789333E+14   0.250130E+07   0.633228E+06   0.763076E+15    0.49662393E+04   0.117364E+16   0.879726E+28  -0.221179E-21   0.233064E+26
   0.789333E+14   0.250130E+07   0.640438E+06   0.757773E+15    0.49547217E+04   0.116864E+16   0.872530E+28  -0.219588E-21   0.114582E+26
   0.789333E+14   0.250130E+07   0.647762E+06   0.752626E+15    0.49435701E+04   0.116382E+16   0.865149E+28  -0.218066E-21   0.117011E+26
   0.789333E+14   0.250130E+07   0.655086E+06   0.747379E+15    0.49322321E+04   0.115893E+16   0.857801E+28  -0.216539E-21   0.199755E+24
   0.789333E+14   0.250130E+07   0.662410E+06   0.742138E+15    0.49209339E+04   0.115408E+16   0.850380E+28  -0.215036E-21   0.297819E+26
   0.789333E+14   0.250130E+07   0.669854E+06   0.736454E+15    0.49087154E+04   0.114886E+16   0.842641E+28  -0.213434E-21   0.255592E+26
   0.789333E+14   0.250130E+07   0.677418E+06   0.730941E+15    0.48968982E+04   0.114384E+16   0.834701E+28  -0.211906E-21   0.181622E+26
   0.789333E+14   0.250130E+07   0.684982E+06   0.725323E+15    0.48848927E+04   0.113875E+16   0.826799E+28  -0.210377E-21   0.285424E+26
   0.789333E+14   0.250130E+07   0.692547E+06   0.719710E+15    0.48729342E+04   0.113371E+16   0.818818E+28  -0.208876E-21   0.182696E+26
   0.789333E+14   0.250130E+07   0.700255E+06   0.713565E+15    0.48598846E+04   0.112824E+16   0.810452E+28  -0.207265E-21   0.144240E+26
   0.789333E+14   0.250130E+07   0.708108E+06   0.707630E+15    0.48473273E+04   0.112300E+16   0.801848E+28  -0.205740E-21   0.150993E+26
   0.789333E+14   0.250130E+07   0.715961E+06   0.701584E+15    0.48345785E+04   0.111771E+16   0.793303E+28  -0.204218E-21   0.293799E+26
   0.789333E+14   0.250130E+07   0.723813E+06   0.695543E+15    0.48218864E+04   0.111246E+16   0.784670E+28  -0.202729E-21   0.816333E+25
   0.789333E+14   0.250130E+07   0.731662E+06   0.689404E+15    0.48090371E+04   0.110718E+16   0.775958E+28  -0.201249E-21   0.303631E+26
   0.789333E+14   0.250130E+07   0.739506E+06   0.683262E+15    0.47962338E+04   0.110195E+16   0.767162E+28  -0.199801E-21   0.105982E+26
   0.789333E+14   0.250130E+07   0.747350E+06   0.677008E+15    0.47832511E+04   0.109667E+16   0.758271E+28  -0.198362E-21   0.790437E+26
   0.789333E+14   0.250130E+07   0.755194E+06   0.670758E+15    0.47703317E+04   0.109145E+16   0.749290E+28  -0.196958E-21   0.227802E+26
   0.789333E+14   0.250130E+07   0.762994E+06   0.664536E+15    0.47575245E+04   0.108631E+16   0.740316E+28  -0.195594E-21   0.205807E+26
   0.789333E+14   0.250130E+07   0.770750E+06   0.658249E+15    0.47446442E+04   0.108116E+16   0.731300E+28  -0.194252E-21   0.258552E+26
   0.789333E+14   0.250130E+07   0.778507E+06   0.651851E+15    0.47315993E+04   0.107598E+16   0.722144E+28  -0.192922E-21   0.436889E+26
   0.789333E+14   0.250130E+07   0.786264E+06   0.645457E+15    0.47186241E+04   0.107085E+16   0.712893E+28  -0.191630E-21   0.160865E+25
   0.789333E+14   0.250130E+07   0.795081E+06   0.635450E+15    0.46984522E+04   0.106295E+16   0.701005E+28  -0.189682E-21   0.508655E+26
   0.789333E+14   0.250130E+07   0.804960E+06   0.627130E+15    0.46818062E+04   0.105648E+16   0.687688E+28  -0.188132E-21   0.276691E+26
   0.789333E+14   0.250130E+07   0.814839E+06   0.618622E+15    0.46649104E+04   0.104997E+16   0.675426E+28  -0.186612E-21  -0.561766E+23
